2.650134905,0,0.271782882
4.818542724,0,0.271782882
1.836981561,0,0.442259367
1.294879531,0,1.423671002
1.023828816,0,0.705356426
4.547492009,0,2.135506504
4.818542724,0.13855843,0.514882811
4.632955426,2.482912764,0.650196978
1.884983752,1.654294183,0.721948823
4.053391871,3.207690512,0.271782882
4.435967147,0,0.650196978
4.818542724,0.693314798,0.924978399
1.183354969,0,0.705356426
4.435967147,4.657246295,0.271782882
2.37908389,1.758135016,0.924978399
2.267559329,2.646848676,0.307943647
1.565930846,0,0.589679155
1.565930846,0,0.307943647
2.37908389,0,0.325098489
4.818542724,0,0.325098489
4.818542724,1.758135016,0.271782882
4.818542724,0.30857981,1.039224569
0.481726486,0,0.543565764
0.960306146,0,0.325098489
4.435967147,0,1.387467599
4.818542724,1.292762818,0.603550426
4.053391871,0,0.271782882
4.435967147,0,0.274090154
4.053391871,0,0.721948823
3.670816295,0,0.458279657
4.053391871,0,0.271782882
4.053391871,2.312891384,0.307943647
1.884983752,0,0.294839578
2.85766325,0,0.271782882
4.818542724,0.30857981,0.603550426
4.818542724,0,0.442259367
1.773459191,0,0.721948823
4.818542724,0,0.307943647
2.108032875,0,2.135506504
1.613932738,0,0.271782882
1.502408176,0,0.705356426
4.818542724,0,1.097117411
2.650134905,0,1.097117411
3.670816295,0,0.514882811
4.818542724,0.30857981,2.194234822
0.800779693,0,0.589679155
4.053391871,0.30857981,2.078449137
0.689255432,1.766881687,1.312338768
4.818542724,0.567985359,1.190191346
4.053391871,0.567985359,1.243089096
4.053391871,0.567985359,1.097117411
2.650134905,0,0.271782882
4.053391871,0.567985359,0.603550426
4.435967147,0,0.589679155
4.435967147,0.567985359,1.039224569
4.053391871,0,1.243089096
4.053391871,0.567985359,1.039224569
4.435967147,0,1.312338768
4.435967147,1.462784198,1.039224569
4.818542724,0.567985359,1.243089096
4.818542724,0.567985359,0.924978399
4.435967147,0,1.312338768
4.818542724,0,1.097117411
4.053391871,0.567985359,1.243089096
4.053391871,1.758135016,0.352678213
4.253656429,1.033357557,0.442259367
2.538610343,1.758135016,0.271782882
3.670816295,1.758135016,0.721948823
4.053391871,1.758135016,0.52901732
4.053391871,1.033357557,0.543565764
3.670816295,1.033357557,0.519612284
3.079039137,1.758135016,0.294839578
4.053391871,0,0.307943647
0,2.742318313,0.307943647
4.053391871,2.742318313,0.271782882
4.435967147,0.48734786,0.721948823
4.053391871,0.612677299,0.301775213
4.435967147,2.062232506,0.271782882
4.053391871,2.017540566,0.721948823
4.053391871,1.292762818,0.271782882
5.583693876,0,0.271782882
5.583693876,0,1.645676117
6.731420605,0,0.442259367
5.583693876,0,1.548589529
5.153116108,0,1.039224569
5.583693876,0,0.271782882
5.583693876,0,0.294839578
5.583693876,0,0.271782882
4.18043661,0,0.271782882
3.797861034,0.111359831,1.548589529
3.032710181,0,1.190191346
6.731420605,0,1.312338768
3.797861034,0,0.271782882
5.583693876,0,0.325098489
6.731420605,0,0.301775213
5.2011183,0,2.194234822
2.650134905,0,1.039224569
4.435967147,2.482912764,1.558836853
1.183354969,0,0.271782882
4.435967147,0,0.461915471
4.435967147,0,0.76724719
4.435967147,0.397963979,0.307943647
4.818542724,0.567985359,0.924978399
4.818542724,0,1.106431273
0,0,0.294839578
0,0,0.52901732
0,3.637118594,0.615887295
0,0,1.443897645
0,0,0.461915471
0,0,0.271782882
0,0,0.294839578
0,4.871959327,0.721948823
4.818542724,0.48734786,0.271782882
4.818542724,0.317326481,0.325098489
4.818542724,0.317326481,0.271782882
4.818542724,0,0.271782882
4.818542724,0.317326481,1.097117411
4.818542724,0.317326481,0.325098489
4.818542724,0.27263454,0.543565764
4.435967147,0,0.543565764
3.622814403,0,0.458279657
2.650134905,0,0.52901732
4.18043661,1.758135016,0.386162108
3.909385895,0,0.307943647
4.18043661,1.758135016,0.271782882
3.797861034,0.48734786,0.271782882
3.415285758,2.482912764,0.514882811
2.984708289,0.48734786,0.386162108
3.782340856,3.207690512,2.212862545
3.184960248,0.30857981,1.659646909
4.18043661,0,0.90532564
4.632955426,0.011851095,0.603550426
4.818542724,0,0.294839578
4.435967147,3.328055141,2.589246887
2.037569486,1.588113637,2.322884294
0.125368639,2.482912764,2.705019279
4.632955426,2.482912764,2.322884294
6.348844129,5.041981572,2.212862545
4.632955426,3.207690512,1.243089096
4.632955426,1.033357557,1.548589529
1.1198329,1.972848625,0.271782882
4.818542724,0,1.097117411
2.475087974,2.491659146,1.659646909
5.2011183,0,1.243089096
3.670816295,0,0.413412686
4.053391871,0,0.514882811
5.312642861,1.817615838,0.271782882
4.053391871,1.758135016,2.078449137
3.415285758,4.066544657,1.645676117
4.563012186,2.476157381,0.271782882
4.053391871,3.341766333,1.294623443
5.2011183,0,1.548589529
4.435967147,3.636426473,0.271782882
5.583693876,5.382023177,1.548589529
5.966270652,6.10680006,0.76724719
5.2011183,0,1.106431273
4.435967147,0,0.548180308
4.276440694,0.30857981,1.548589529
2.193060736,0,2.486178191
4.632955426,2.482912764,0.271782882
4.053391871,0,0.307943647
6.348844129,4.236566902,0.4624892
3.415285758,2.106924735,0.647311722
0.737257023,0,0.318586426
5.966270652,0,1.106431273
5.966270652,1.382146987,0.352678213
4.818542724,1.462784198,0.603550426
4.053391871,0,0.325098489
4.818542724,0,0.307943647
3.622814403,2.017540566,0.411135231
4.435967147,0,1.645676117
4.818542724,0.44265592,0.442259367
4.632955426,0,0.325098489
4.818542724,1.972848625,0.352678213
4.053391871,2.697626084,0.386162108
4.818542724,3.467095772,0.442259367
4.818542724,1.292762818,2.380382691
4.005389979,2.402275265,0.352678213
3.415285758,0.567985359,2.194234822
3.144234743,1.847519186,0.589679155
2.37908389,2.572296645,0.705356426
0.912304255,3.297074393,1.294623443
2.108032875,3.422403832,0.307943647
0.529728678,2.017540566,1.039224569
1.342881723,0.952720059,1.645676117
4.053391871,1.382146987,0.487647734
4.435967147,1.892211126,0.307943647
4.435967147,2.572296645,2.212862545
1.613932738,1.892211126,0.307943647
0.258677663,1.847519186,1.039224569
4.435967147,1.382146987,1.941935165
4.435967147,1.382146987,1.097117411
4.435967147,1.382146987,1.849956799
2.650134905,2.787010254,0.307943647
2.267559329,2.787010254,1.548589529
4.435967147,0.657369528,0.615887295
4.435967147,2.106924735,2.705019279
3.351763388,2.106924735,2.705019279
4.053391871,0.657369528,0.52901732
4.053391871,0.44265592,0.705356426
3.39976528,0,1.645676117
4.053391871,0.011851095,0.647311722
2.267559329,0,0.320709969
4.053391871,2.017540566,0.774294765
2.905665442,0,0.721948823
4.435967147,2.482912764,1.097117411
2.905665442,0,0.711835501
2.905665442,1.033357557,0.407674323
3.670816295,0,0.325098489
2.905665442,1.758135016,0.307943647
2.167254567,1.033357557,0.301775213
3.670816295,0,1.039224569
4.818542724,3.932466529,1.659646909
2.905665442,3.207690512,0.271782882
2.905665442,3.207690512,1.387467599
2.905665442,2.482912764,0.307943647
5.583693876,2.482912764,0.307943647
3.288241018,1.758135016,2.705019279
2.905665442,0.30857981,0.307943647
0,0,1.097117411
3.511289841,0.011851095,0.271782882
3.670816295,1.758135016,1.968508153
2.267559329,1.248070877,0.301775213
