3.067533797,1.832038878
3.210091652,1.820857772
3.230138413,1.770831467
3.205243273,1.739429087
3.067081919,1.663686814
3.223043493,1.732694805
3.146162878,1.634575318
3.068709699,1.682222019
3.16547602,1.684913994
3.140659342,1.659455568
3.075582023,1.757706143
3.233254733,1.747999262
3.108246806,1.777384997
3.263283585,1.906594929
3.110276751,1.770645757
3.195384827,1.874688603
3.211088902,1.795428106
3.22150027,1.936012009
3.164799709,2.017004207
3.066227742,2.026067031
3.307777545,1.990127251
3.089337459,1.999380851
3.114196147,2.067061584
3.046997569,1.993122891
3.030755013,2.059418307
3.274730297,2.21758731
3.033275382,2.033205237
3.241837317,2.117977519
3.04359167,2.267324071
3.050425986,2.229385574
3.18820466,2.275315351
2.960615381,2.22789118
3.032105955,2.289051808
3.053122226,2.302907332
2.991761735,2.368686805
3.263583856,2.500063515
3.07063874,2.398737399
3.120239939,2.528002297
3.100932257,2.528692574
3.157587215,2.449191
3.116904815,2.551375597
3.1182995,2.70559125
3.143736296,2.674018103
3.236914918,2.785554671
3.250484241,2.741171831
3.264429577,2.780966011
3.113100005,2.780723236
3.213811071,2.945644414
3.294560357,2.93942934
3.008290026,2.827148824
3.237458993,2.981799906
3.095469182,3.055066193
3.554589728,3.305167026
3.429309792,3.131125896
3.634814767,3.318293904
3.477043157,3.275988932
3.581693546,3.429382424
3.747583525,3.451107083
3.799846119,3.429742192
3.773680153,3.555418328
3.891116393,3.645883393
3.668876148,3.501260945
3.817585245,3.586962831
3.898349054,3.416357544
4.010562095,3.862136619
4.043138821,3.58123186
4.090110539,3.826373741
4.27767787,4.076711383
4.463740213,3.658257118
3.909064317,4.157533904
4.095110881,3.645447763
3.121932759,1.995179617
3.283669182,2.490318236
