3.067735035,0,0.271782882
6.371135602,0.492428588,0.271782882
1.828959195,0,0.442259367
1.003108939,0,1.423671002
0.590184268,0,0.705356426
5.958210931,0,2.135506504
6.371135602,1.712783495,0.514882811
6.088407797,6.869904654,0.650196978
1.902086798,5.047105791,0.721948823
5.205487822,8.464273988,0.271782882
5.788311483,0,0.650196978
6.371135602,2.933139037,0.924978399
0.833209948,0,0.705356426
5.788311483,11.65301329,0.271782882
2.654809907,5.275535321,0.924978399
2.484910917,7.230531607,0.307943647
1.416034524,0,0.589679155
1.416034524,0,0.307943647
2.654809907,0,0.325098489
6.371135602,0,0.325098489
6.371135602,5.275535321,0.271782882
6.371135602,2.086797287,1.039224569
0,0,0.543565764
0.493412424,0,0.325098489
5.788311483,0,1.387467599
6.371135602,4.251807475,0.603550426
5.205487822,0,0.271782882
5.788311483,0,0.274090154
5.205487822,0,0.721948823
4.622663703,0,0.458279657
5.205487822,0,0.271782882
5.205487822,6.495890862,0.307943647
1.902086798,0,0.294839578
3.383888319,0,0.271782882
6.371135602,2.086797287,0.603550426
6.371135602,0,0.442259367
1.732187808,0,0.721948823
6.371135602,0,0.307943647
2.24188478,0,2.135506504
1.48916167,0,0.271782882
1.31926268,0,0.705356426
6.371135602,0,1.097117411
3.067735035,0,1.097117411
4.622663703,0.492428588,0.514882811
6.371135602,2.086797287,2.194234822
0.250386287,0,0.589679155
5.205487822,2.086797287,2.078449137
0.080487753,5.294776286,1.312338768
6.371135602,2.657438776,1.190191346
5.205487822,2.657438776,1.243089096
5.205487822,2.657438776,1.097117411
3.067735035,0,0.271782882
5.205487822,2.657438776,0.603550426
5.788311483,1.063069442,0.589679155
5.788311483,2.657438776,1.039224569
5.205487822,1.063069442,1.243089096
5.205487822,2.657438776,1.039224569
5.788311483,1.063069442,1.312338768
5.788311483,4.625821267,1.039224569
6.371135602,2.657438776,1.243089096
6.371135602,2.657438776,0.924978399
5.788311483,1.063069442,1.312338768
6.371135602,1.063069442,1.097117411
5.205487822,2.657438776,1.243089096
5.205487822,5.275535321,0.352678213
5.510575291,3.681166621,0.442259367
2.897836045,5.275535321,0.271782882
4.622663703,5.275535321,0.721948823
5.205487822,5.275535321,0.52901732
5.205487822,3.681166621,0.543565764
4.622663703,3.681166621,0.519612284
3.721137256,5.275535321,0.294839578
5.205487822,1.259697138,0.307943647
0,7.440546143,0.307943647
5.205487822,7.440546143,0.271782882
